did,oid,eid,sid,ent,flow,flow_D,count,count_D,input_flow,input_flow_D,input_count,input_count_D,ttime,ttime_D,dtime,dtime_D,wtimeVQ,wtimeVQ_D,speed,speed_D,dtimeTtime,dtimeTtime_D,spdh,spdh_D,flow_capacity,flow_capacity_D,density,density_D,qvnbvehs,qmean,qmean_D,qmax,qmax_D,qvmean,qvmean_D,qvmax,qvmax_D,travel,travel_D,traveltime,traveltime_D,lane_changes,lane_changes_D,total_lane_changes,total_lane_changes_D,stime,stime_D,nstops,nstops_D
432282,382666,,1,0,5,-1,5,-1,5,-1,5,-1,14.38007946,0.597540033,0.430913893,0.223910803,0,0,50.43383557,2.076678042,2.996603004,-1,50.36481208,1.864498606,0.005555556,-1,0.099275661,-1,0,0,-1,0,-1,0,-1,0,-1,1.005902778,-1,71.90039732,-1,0,-1,0,-1,0,0,0,-1
432282,382666,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382683,,0,0,7,-1,7,-1,7,-1,7,-1,12.61821821,1.075803779,1.288430303,0.78947376,0,0,45.39584503,3.831730521,10.21087353,-1,45.1160453,3.552950529,0.007777778,-1,0.155155441,-1,0,0,-1,0,-1,0,-1,0,-1,1.106941314,-1,88.32752749,-1,0,-1,0,-1,0,0,0,-1
432282,382683,,1,0,7,-1,7,-1,7,-1,7,-1,12.61821821,1.075803779,1.288430303,0.78947376,0,0,45.39584503,3.831730521,10.21087353,-1,45.1160453,3.552950529,0.007777778,-1,0.155155441,-1,0,0,-1,0,-1,0,-1,0,-1,1.106941314,-1,88.32752749,-1,0,-1,0,-1,0,0,0,-1
432282,382683,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382692,,0,0,1,-1,1,-1,1,-1,1,-1,35.7462489,-1,0,-1,0,-1,50.38980441,-1,0,-1,50.38980441,0,0.001111111,-1,0.019845284,-1,0,0,-1,0,-1,0,-1,0,-1,0.500346247,-1,35.7462489,-1,0,-1,0,-1,0,-1,0,-1
432282,382692,,1,0,1,-1,1,-1,1,-1,1,-1,35.7462489,-1,0,-1,0,-1,50.38980441,-1,0,-1,50.38980441,0,0.001111111,-1,0.019845284,-1,0,0,-1,0,-1,0,-1,0,-1,0.500346247,-1,35.7462489,-1,0,-1,0,-1,0,-1,0,-1
432282,382692,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382693,,0,0,2,-1,2,-1,2,-1,2,-1,5.903280571,0.668376214,0.915661245,0.289701639,0,0,43.85175676,4.964946322,15.51105753,-1,43.57068829,3.499478033,0.002222222,-1,0.04590242,-1,0,0,-1,0,-1,0,-1,0,-1,0.142894443,-1,11.80656114,-1,0,-1,0,-1,0,0,0,-1
432282,382693,,1,0,2,-1,2,-1,2,-1,2,-1,5.903280571,0.668376214,0.915661245,0.289701639,0,0,43.85175676,4.964946322,15.51105753,-1,43.57068829,3.499478033,0.002222222,-1,0.04590242,-1,0,0,-1,0,-1,0,-1,0,-1,0.142894443,-1,11.80656114,-1,0,-1,0,-1,0,0,0,-1
432282,382693,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382694,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382694,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382694,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382695,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382695,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382695,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382699,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382699,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382699,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382702,,0,0,1,-1,1,-1,1,-1,1,-1,13.04034574,-1,1.270936344,-1,0,-1,46.49589299,-1,9.746185948,-1,46.49589299,0,0.001111111,-1,0.021507276,-1,0,0,-1,0,-1,0,-1,0,-1,0.168422922,-1,13.04034574,-1,0,-1,0,-1,0,-1,0,-1
432282,382702,,1,0,1,-1,1,-1,1,-1,1,-1,13.04034574,-1,1.270936344,-1,0,-1,46.49589299,-1,9.746185948,-1,46.49589299,0,0.001111111,-1,0.021507276,-1,0,0,-1,0,-1,0,-1,0,-1,0.168422922,-1,13.04034574,-1,0,-1,0,-1,0,-1,0,-1
432282,382702,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382718,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382718,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382718,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382721,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382721,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382721,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382730,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382730,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382730,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382733,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382733,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382733,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382742,,0,0,3,-1,3,-1,3,-1,3,-1,27.16687604,0.865096338,0.010030296,0,0,0,52.68592446,1.709126896,0.036921051,-1,52.64964108,1.382138558,0.003333333,-1,0.056980446,-1,0,0,-1,0,-1,0,-1,0,-1,1.191938561,-1,81.50062813,-1,0,-1,0,-1,0,0,0,-1
432282,382742,,1,0,3,-1,3,-1,3,-1,3,-1,27.16687604,0.865096338,0.010030296,0,0,0,52.68592446,1.709126896,0.036921051,-1,52.64964108,1.382138558,0.003333333,-1,0.056980446,-1,0,0,-1,0,-1,0,-1,0,-1,1.191938561,-1,81.50062813,-1,0,-1,0,-1,0,0,0,-1
432282,382742,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382745,,0,0,4,-1,4,-1,4,-1,4,-1,14.54600112,0.860734748,0,0,0,0,48.72098155,2.887219072,0,-1,48.59286694,2.495086452,0.004444444,-1,0.08231661,-1,0,0,-1,0,-1,0,-1,0,-1,0.785368775,-1,58.1840045,-1,0,-1,0,-1,0,0,0,-1
432282,382745,,1,0,4,-1,4,-1,4,-1,4,-1,14.54600112,0.860734748,0,0,0,0,48.72098155,2.887219072,0,-1,48.59286694,2.495086452,0.004444444,-1,0.08231661,-1,0,0,-1,0,-1,0,-1,0,-1,0.785368775,-1,58.1840045,-1,0,-1,0,-1,0,0,0,-1
432282,382745,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382770,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382770,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382770,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382773,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382773,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382773,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382782,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382782,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382782,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382785,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382785,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382785,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382792,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382792,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382792,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382793,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382793,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382793,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382794,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382794,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382794,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382795,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382795,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382795,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382796,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382796,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382796,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382830,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382830,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382830,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382838,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382838,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382838,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382841,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382841,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382841,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382842,,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382842,,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382842,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382851,,0,0,3,-1,3,-1,3,-1,3,-1,13.9387699,0.477425114,0,0,0,0,47.29551954,1.596678783,0,-1,47.25906356,1.312583638,0.003333333,-1,0.063479927,-1,0,0,-1,0,-1,0,-1,0,-1,0.548944344,-1,41.8163097,-1,0,-1,0,-1,0,0,0,-1
432282,382851,,1,0,3,-1,3,-1,3,-1,3,-1,13.9387699,0.477425114,0,0,0,0,47.29551954,1.596678783,0,-1,47.25906356,1.312583638,0.003333333,-1,0.063479927,-1,0,0,-1,0,-1,0,-1,0,-1,0.548944344,-1,41.8163097,-1,0,-1,0,-1,0,0,0,-1
432282,382851,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382859,,0,0,4,-1,4,-1,4,-1,4,-1,24.10530312,2.251415993,7.464914546,1.549491194,0,0,22.58574046,2.085996517,30.96793477,-1,22.43972877,1.810100217,0.004444444,-1,0.178255267,-1,0,0,-1,1,-1,0,-1,0,-1,0.601018293,-1,96.42121246,-1,0,-1,0,-1,0.8,0,1,-1
432282,382859,,1,0,4,-1,4,-1,4,-1,4,-1,24.10530312,2.251415993,7.464914546,1.549491194,0,0,22.58574046,2.085996517,30.96793477,-1,22.43972877,1.810100217,0.004444444,-1,0.178255267,-1,0,0,-1,1,-1,0,-1,0,-1,0.601018293,-1,96.42121246,-1,0,-1,0,-1,0.8,0,1,-1
432282,382859,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382862,,0,0,5,-1,5,-1,5,-1,5,-1,4.19224615,0.398190621,1.272864596,0.266753451,0,0,34.67897107,2.992588871,30.36235351,-1,34.45190585,2.796932203,0.005555556,-1,0.145129852,-1,0,0,-1,0,-1,0,-1,0,-1,0.20059843,-1,20.96123075,-1,0,-1,0,-1,0,0,0,-1
432282,382862,,1,0,5,-1,5,-1,5,-1,5,-1,4.19224615,0.398190621,1.272864596,0.266753451,0,0,34.67897107,2.992588871,30.36235351,-1,34.45190585,2.796932203,0.005555556,-1,0.145129852,-1,0,0,-1,0,-1,0,-1,0,-1,0.20059843,-1,20.96123075,-1,0,-1,0,-1,0,0,0,-1
432282,382862,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382865,,0,0,2,-1,2,-1,2,-1,2,-1,5.940786302,0.249711607,1.000398312,0.073771324,0,0,41.37025362,1.738933532,16.83949331,-1,41.33370695,1.229068451,0.002222222,-1,0.048386658,-1,0,0,-1,0,-1,0,-1,0,-1,0.136419289,-1,11.8815726,-1,0,-1,0,-1,0,0,0,-1
432282,382865,,1,0,2,-1,2,-1,2,-1,2,-1,5.940786302,0.249711607,1.000398312,0.073771324,0,0,41.37025362,1.738933532,16.83949331,-1,41.33370695,1.229068451,0.002222222,-1,0.048386658,-1,0,0,-1,0,-1,0,-1,0,-1,0.136419289,-1,11.8815726,-1,0,-1,0,-1,0,0,0,-1
432282,382865,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382868,,0,0,4,-1,4,-1,4,-1,4,-1,38.58315786,3.326255874,10.56721811,2.717362497,0,0,29.48048366,2.496616997,27.38816286,-1,29.31926995,2.174090211,0.004444444,-1,0.136429053,-1,0,0,-1,1,-1,0,-1,0,-1,1.256922245,-1,154.3326314,-1,0,-1,0,-1,0.8,0,1,-1
432282,382868,,1,0,4,-1,4,-1,4,-1,4,-1,38.58315786,3.326255874,10.56721811,2.717362497,0,0,29.48048366,2.496616997,27.38816286,-1,29.31926995,2.174090211,0.004444444,-1,0.136429053,-1,0,0,-1,1,-1,0,-1,0,-1,1.256922245,-1,154.3326314,-1,0,-1,0,-1,0.8,0,1,-1
432282,382868,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
432282,382871,,0,0,3,-1,3,-1,3,-1,3,-1,63.02970455,5.368075995,8.43614547,0.543513525,0,0,37.04810147,3.018624353,13.38439634,-1,36.87673939,2.513816778,0.003333333,-1,0.081352095,-1,0,0,-1,1,-1,0,-1,0,-1,1.936941657,-1,189.0891136,-1,0,-1,0,-1,0.8,0,1,-1
432282,382871,,1,0,3,-1,3,-1,3,-1,3,-1,63.02970455,5.368075995,8.43614547,0.543513525,0,0,37.04810147,3.018624353,13.38439634,-1,36.87673939,2.513816778,0.003333333,-1,0.081352095,-1,0,0,-1,1,-1,0,-1,0,-1,1.936941657,-1,189.0891136,-1,0,-1,0,-1,0.8,0,1,-1
432282,382871,,2,0,0,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1
